title	Label1	Label2	Label3
Sorghum	subject.Science.Biology.Plants	None	None
Sorrel	subject.Science.Biology.Plants	None	None
Soukous	subject.Music.Musical_genres_styles_eras_and_events	None	None
Sound	subject.Science.Physics.General_Physics	None	None
Soup	subject.Everyday_life.Drink	None	None
South_Africa	subject.Geography.African_Geography.African_Countries	subject.Countries	None
South_America	subject.Geography.Central_and_South_American_Geography	None	None
South_China_Sea	subject.Geography.General_Geography	None	None
South_Georgia_and_the_South_Sandwich_Islands	subject.Geography.Antarctica	None	None
South_Korea	subject.Geography.Geography_of_Asia.Asian_Countries	subject.Countries	None
South_Ossetia	subject.Countries	subject.Geography.European_Geography.European_Countries	None
Southampton	subject.Geography.Geography_of_Great_Britain	None	None
Southern_Africa	subject.Geography.African_Geography	None	None
Southern_Ocean	subject.Geography.Antarctica	subject.Geography.General_Geography	None
Southern_Pacific_4449	subject.Design_and_Technology.Railway_transport	None	None
Southern_Rockhopper_Penguin	subject.Science.Biology.Birds	None	None
Southern_United_States	subject.Geography.North_American_Geography	None	None
Soviet_Union	subject.History.Recent_History	None	None
Soybean	subject.Everyday_life.Food_and_agriculture	None	None
Space_Invaders	subject.Everyday_life.Computer_and_Video_games	None	None
Space_Race	subject.History.General_history	None	None
Space_Shuttle_Challenger	subject.Science.Physics.Space_transport	None	None
Space_Shuttle_Challenger_disaster	subject.Design_and_Technology.Engineering	subject.Science.Physics.Space_transport	None
Space_Shuttle_Columbia	subject.Science.Physics.Space_transport	None	None
Space_Shuttle_Columbia_disaster	subject.Design_and_Technology.Engineering	subject.Science.Physics.Space_transport	None
Space_Shuttle_Endeavour	subject.Science.Physics.Space_transport	None	None
Space_Shuttle_program	subject.Science.Physics.Space_transport	None	None
Space_exploration	subject.Design_and_Technology.Engineering	subject.Science.Physics.Space_transport	None
Space_station	subject.Science.Physics.Space_transport	None	None
Space_suit	subject.Science.Physics.Space_transport	None	None
Spacecraft_propulsion	subject.Science.Physics.General_Physics	subject.Science.Physics.Space_transport	None
Spain	subject.Geography.European_Geography.European_Countries	subject.Countries	None
Spanish_Armada	subject.History.British_History.British_History_15001750	None	None
Spanish_Inquisition	subject.History.General_history	subject.Religion.Religious_disputes	None
Spanish_conquest_of_the_Inca_Empire	subject.History.General_history	None	None
Spanish_language	subject.Language_and_literature.Languages	None	None
Sparrow	subject.Science.Biology.Birds	None	None
Sparrowhawk	subject.Science.Biology.Birds	None	None
Speaker_of_the_British_House_of_Commons	subject.Citizenship.Politics_and_government	None	None
Speaker_of_the_United_States_House_of_Representatives	subject.Citizenship.Politics_and_government	None	None
Special_relativity	subject.Science.Physics.General_Physics	None	None
Speech_synthesis	subject.IT.Software	None	None
Speed_of_light	subject.Science.Physics.General_Physics	None	None
Sperm_Whale	subject.Science.Biology.Mammals	None	None
Sphere	subject.Mathematics	None	None
Spherical_aberration	subject.Science.Physics.General_Physics	None	None
Spider	subject.Science.Biology.Insects_Reptiles_and_Fish	None	None
Spinosaurus	subject.Science.Biology.Dinosaurs	None	None
Spirit_of_the_American_Doughboy	subject.History.Recent_History	None	None
Spix%27s_Macaw	subject.Science.Biology.Birds	None	None
Split_infinitive	subject.Language_and_literature.Linguistics	None	None
Sport	subject.Everyday_life.Sports	None	None
Spotted_Flycatcher	subject.Science.Biology.Birds	None	None
Spring_%28season%29	subject.Geography.Climate_and_the_Weather	subject.Everyday_life.Everyday_life	None
Spring_Heeled_Jack	subject.Religion.Myths	None	None
Sputnik_1	subject.Science.Physics.Space_transport	None	None
Sputnik_2	subject.Science.Physics.Space_transport	None	None
Sputnik_program	subject.Science.Physics.Space_transport	None	None
Spyware	subject.IT.Websites_and_the_Internet	None	None
Squash_%28sport%29	subject.Everyday_life.Sports	None	None
Sri_Lanka	subject.Geography.Geography_of_Asia.Asian_Countries	subject.Countries	None
Sri_Lankan_Civil_War	subject.Citizenship.Conflict_and_Peace	None	None
St_Buryan	subject.Geography.Geography_of_Great_Britain	None	None
St_Michael%27s_Mount	subject.Geography.Geography_of_Great_Britain	None	None
St_Paul%27s_Cathedral	subject.Design_and_Technology.Architecture	None	None
Stag_beetle	subject.Science.Biology.Insects_Reptiles_and_Fish	None	None
Stage_%28theatre%29	subject.Language_and_literature.Theatre	None	None
Stained_glass	subject.Art.Art	None	None
Stanis%C5%82aw_Koniecpolski	subject.People.Historical_figures	None	None
Stanis%C5%82aw_Lem	subject.People.Writers_and_critics	None	None
Stanley%2C_Falkland_Islands	subject.Geography.Central_and_South_American_Geography	None	None
Stanley_Baldwin	subject.People.Political_People	None	None
Star	subject.Science.Physics.Space_Astronomy	None	None
StarCraft	subject.Everyday_life.Computer_and_Video_games	None	None
Star_Fox__Assault	subject.Everyday_life.Computer_and_Video_games	None	None
Star_Trek	subject.Everyday_life.Films	None	None
Star_Trek__Deep_Space_Nine	subject.Everyday_life.Television	None	None
Star_Trek__The_Original_Series	subject.Everyday_life.Television	None	None
Star_Wars	subject.Everyday_life.Films	None	None
Star_Wars_Episode_IV__A_New_Hope	subject.Everyday_life.Films	None	None
Star_anise	subject.Science.Biology.Plants	subject.Everyday_life.Food_and_agriculture	None
Stargate_SG-1	subject.Everyday_life.Television	None	None
Starling	subject.Science.Biology.Birds	None	None
Starship_Troopers	subject.Language_and_literature.Novels	None	None
Statistics	subject.Mathematics	None	None
Statue_of_Zeus_at_Olympia	subject.History.Ancient_History_Classical_History_and_Mythology	None	None
Steam_engine	subject.Design_and_Technology.Engineering	None	None
Steel	subject.Science.Chemistry.Materials_science	None	None
Stefan_Edberg	subject.People.Sports_and_games_people	None	None
Stegosaurus	subject.Science.Biology.Dinosaurs	None	None
Stem_cell	subject.Science.Biology.Health_and_medicine	subject.Science.Biology.General_Biology	None
Stephen_Harper	subject.People.Political_People	None	None
Stephen_Hawking	subject.People.Astronomers_and_physicists	None	None
Stephen_Jay_Gould	subject.Science.Biology.Evolution_and_reproduction	subject.People.Writers_and_critics	None
Stephen_Trigg	subject.People.Geographers_and_explorers	None	None
Stephen_of_England	subject.History.British_History.British_History_1500_and_before_including_Roman_Britain	None	None
Steve_Davis	subject.People.Sports_and_games_people	None	None
Stickleback	subject.Science.Biology.Insects_Reptiles_and_Fish	None	None
Still_Game	subject.Everyday_life.Television	None	None
Stingray	subject.Science.Biology.Insects_Reptiles_and_Fish	None	None
Stock	subject.Business_Studies.Economics	subject.Business_Studies.Business	None
Stock_car_%28rail%29	subject.Design_and_Technology.Railway_transport	None	None
Stockholm	subject.Geography.European_Geography	None	None
Stoicism	subject.Religion.Philosophy	None	None
Stone_Age	subject.History.Ancient_History_Classical_History_and_Mythology	None	None
Stonehenge	subject.Geography.Geography_of_Great_Britain	None	None
Storm_of_October_1804	subject.Geography.Natural_Disasters	None	None
Stornoway	subject.Geography.Geography_of_Great_Britain	None	None
Stourbridge_Lion	subject.Design_and_Technology.Railway_transport	None	None
Strait_of_Malacca	subject.Geography.General_Geography	None	None
Stratford-upon-Avon	subject.Geography.Geography_of_Great_Britain	None	None
String_theory	subject.Science.Physics.General_Physics	None	None
Stroke	subject.Science.Biology.Health_and_medicine	None	None
Strontium	subject.Science.Chemistry.Chemical_elements	None	None
Struthiomimus	subject.Science.Biology.Dinosaurs	None	None
Stuttering	subject.Language_and_literature.Linguistics	None	None
Stuttgart	subject.Geography.Geography_of_Great_Britain	None	None
Styracosaurus	subject.Science.Biology.Dinosaurs	None	None
Sub-Saharan_Africa	subject.Geography.African_Geography	None	None
Suburbs_of_Johannesburg	subject.Geography.African_Geography	None	None
Sucre	subject.Geography.Central_and_South_American_Geography	None	None
Sudan	subject.Countries	subject.Geography.African_Geography.African_Countries	None
Sudanic_languages	subject.Language_and_literature.Languages	None	None
Sudoku	subject.Everyday_life.Recreation	None	None
Suez_Canal	subject.Design_and_Technology.Air_and_Sea_transport	subject.Geography.African_Geography	None
Suffrage	subject.Citizenship.Animal_and_Human_Rights	subject.Citizenship.Politics_and_government	None
Sugar	subject.Everyday_life.Food_and_agriculture	None	None
Sugar_beet	subject.Everyday_life.Food_and_agriculture	subject.Science.Biology.Plants	None
Sugarcane	subject.Science.Biology.Plants	subject.Everyday_life.Food_and_agriculture	None
Suleiman_the_Magnificent	subject.People.Historical_figures	None	None
Sulfur	subject.Science.Chemistry.Chemical_elements	None	None
Sulfuric_acid	subject.Science.Chemistry.Chemical_compounds	None	None
Sultan	subject.Citizenship.Politics_and_government	None	None
Sumac	subject.Science.Biology.Plants	None	None
Sumatra	subject.Geography.Geography_of_Asia	None	None
Sumer	subject.History.Ancient_History_Classical_History_and_Mythology	None	None
Summer	subject.Geography.Climate_and_the_Weather	subject.Everyday_life.Everyday_life	None
Summer_Hill%2C_New_South_Wales	subject.Geography.Geography_of_Oceania_Australasia	None	None
Sumo	subject.Everyday_life.Sports	None	None
Sun	subject.Science.Physics.Space_Astronomy	None	None
Sun_Tzu	subject.History.Ancient_History_Classical_History_and_Mythology	None	None
Sun_Yat-sen	subject.People.Political_People	None	None
Sundew	subject.Science.Biology.Plants	None	None
Sunflower	subject.Science.Biology.Plants	None	None
Sunlight	subject.Geography.Climate_and_the_Weather	None	None
Sunol_Water_Temple	subject.Design_and_Technology.Architecture	None	None
Sunset_Boulevard_%281950_film%29	subject.Everyday_life.Films	None	None
Super_14	subject.Everyday_life.Sports_events	None	None
Super_Bowl_XL	subject.Everyday_life.Sports_events	None	None
Super_Chief	subject.Design_and_Technology.Railway_transport	None	None
Super_Mario_64	subject.Everyday_life.Computer_and_Video_games	None	None
Super_Mario_Bros.	subject.Everyday_life.Computer_and_Video_games	None	None
Superconductivity	subject.Science.Physics.Electricity_and_Electronics	None	None
Superman	subject.Everyday_life.Cartoons	None	None
Supermarine_Spitfire	subject.Design_and_Technology.Air_and_Sea_transport	subject.History.British_History.British_History_Post_1900	None
Supply_and_demand	subject.Business_Studies.Economics	None	None
Supply_chain_management	subject.Business_Studies.Business	None	None
Supreme_Court_of_the_United_States	subject.Citizenship.Law	None	None
Suriname	subject.Geography.Central_and_South_American_Geography.Central_and_South_American_Countries	subject.Countries	None
Surtsey	subject.Geography.European_Geography	None	None
Sustainable_forestry	subject.Citizenship.Environment	None	None
Sutton_Hoo	subject.History.Archaeology	subject.History.British_History.British_History_1500_and_before_including_Roman_Britain	None
Svalbard	subject.Geography.European_Geography	None	None
Svart%C3%A1lfar	subject.History.Ancient_History_Classical_History_and_Mythology	None	None
Swallow	subject.Science.Biology.Birds	None	None
Swan	subject.Science.Biology.Birds	None	None
Swastika	subject.Religion.Religious_disputes	None	None
Swaziland	subject.Geography.African_Geography.African_Countries	subject.Countries	None
Sweden	subject.Countries	subject.Geography.European_Geography.European_Countries	None
Swedish_allotment_system	subject.History.Military_History_and_War	None	None
Swift	subject.Science.Biology.Birds	None	None
Swiss_Federal_Council	subject.Citizenship.Politics_and_government	None	None
Swissair_Flight_111	subject.History.Recent_History	None	None
Switzerland	subject.Countries	subject.Geography.European_Geography.European_Countries	None
Sydney	subject.Geography.Geography_of_Oceania_Australasia	None	None
Sydney_Newman	subject.People.Producers_directors_and_media_figures	None	None
Sydney_Riot_of_1879	subject.History.General_history	None	None
Sylvanus_Morley	subject.History.Archaeology	None	None
Symmetry	subject.Mathematics	None	None
Synthesizer	subject.Music.Musical_Instruments	None	None
Syria	subject.Geography.Geography_of_the_Middle_East.Middle_Eastern_Countries	subject.Countries	None
T-34	subject.History.Military_History_and_War	None	None
T._D._Judah	subject.Design_and_Technology.Railway_transport	None	None
T._S._Eliot	subject.Language_and_literature.Theatre	subject.People.Writers_and_critics	None
TGV	subject.Design_and_Technology.Railway_transport	None	None
Tacitean_studies	subject.History.Historians_chroniclers_and_history_books	None	None
Tagoi_language	subject.Language_and_literature.Languages	None	None
Taipei	subject.Geography.Geography_of_Asia	None	None
Taiwan	subject.Geography.Geography_of_Asia.Asian_Countries	subject.Countries	None
Taj_Mahal	subject.Design_and_Technology.Architecture	subject.Geography.Geography_of_Asia	None
Tajikistan	subject.Geography.Geography_of_Asia.Asian_Countries	subject.Countries	None
Talc	subject.Geography.Mineralogy	None	None
Tamarind	subject.Science.Biology.Organisms	None	None
Tamil_language	subject.Language_and_literature.Languages	None	None
Tamil_people	subject.Geography.Peoples	None	None
Tank	subject.History.Military_History_and_War	None	None
Tansy	subject.Science.Biology.Plants	None	None
Tantalum	subject.Science.Chemistry.Chemical_elements	None	None
Tanzania	subject.Geography.African_Geography.African_Countries	subject.Countries	None
